"uid","score"
447,0.952997695654631
451,0.728118032217026
459,0.846803650259972
461,0.923526592552662
462,0.970131751149893
464,0.625560313463211
465,0.707486748695374
470,0.780003026127815
471,0.273445606231689
473,0.875533737242222
481,0.709558337926865
482,0.911073081195354
487,0.969537889584899
489,0.80835172533989
524,0.83662873506546
528,0.515641659498215
535,0.554427981376648
536,0.787409380078316
545,0.918056450784206
551,0.849702656269073
552,0.632337212562561
563,0.741197526454926
566,0.774532422423363
573,0.793464317917824
576,0.569758147001266
577,0.749369204044342
579,0.952037248760462
583,0.914085038006306
595,0.714204281568527
596,0.91796799749136
598,0.629982084035873
600,0.836572006344795
603,0.808160305023193
607,0.867586269974709
608,0.76211217045784
613,0.713525891304016
614,0.903621807694435
616,0.859353199601173
618,0.874170288443565
620,0.734535902738571
623,0.750999912619591
624,0.755643844604492
628,0.897159814834595
630,0.740052223205566
637,0.902147457003593
645,0.816624104976654
652,0.702874809503555
653,0.826589941978455
665,0.8449786901474
667,0.664585322141647
668,0.812387987971306
669,0.713578104972839
678,0.745572745800018
680,0.893655844032764
684,0.895415022969246
687,0.832733795046806
695,0.846477553248405
699,0.883909404277802
702,0.876965910196304
704,0.946950070559978
705,0.464641034603119
707,0.838598757982254
711,0.94112453609705
716,0.426582276821136
722,0.755832925438881
732,0.937330923974514
741,0.847363099455833
745,0.883630216121674
747,0.820171594619751
748,0.759884744882584
750,0.903612904250622
753,0.840005457401276
756,0.859045207500458
765,0.870529934763908
769,0.959105666726828
775,0.416465938091278
777,0.660273462533951
781,0.96364176645875
791,0.871766522526741
792,0.795873731374741
794,0.82466533780098
800,0.706284612417221
802,0.689751833677292
811,0.922150462865829
812,0.847158744931221
813,0.91345351934433
816,0.80234706401825
818,0.260610938072205
822,0.656288117170334
829,0.783138990402222
830,0.87900422513485
833,0.835868969559669
838,0.584847331047058
839,0.585671871900558
841,0.917107820510864
842,0.937388196587563
843,0.728015154600143
849,0.772536650300026
855,0.957640673965216
856,0.833877921104431
860,0.876636445522308
871,0.941824961453676
874,0.659538984298706
876,0.871026307344437
879,0.886844247579575
881,0.426048099994659
890,0.874093592166901
898,0.86568421125412
901,0.901065908372402
904,0.670490205287933
913,0.853821441531181
914,0.832463636994362
915,0.677084654569626
924,0.867191225290298
925,0.917892724275589
927,0.461405038833618
928,0.482057213783264
929,0.831039279699326
934,0.944015704095364
935,0.885068833827972
937,0.924728281795979
938,0.689212530851364
939,0.805935502052307
940,0.818877041339874
943,0.940484121441841
944,0.830832943320274
951,0.711347341537476
954,0.849547937512398
957,0.738342523574829
959,0.767727211117744
963,0.881235100328922
967,0.321341633796692
970,0.721429944038391
973,0.917206004261971
974,0.876622676849365
979,0.615436553955078
985,0.903842180967331
990,0.60957208275795
991,0.864080339670181
993,0.791431918740273
994,0.660354107618332
999,0.959905844181776
1002,0.881455384194851
1009,0.715383797883987
1014,0.907771110534668
1017,0.896406121551991
1019,0.80711267888546
1026,0.658733189105988
1031,0.761217907071114
1032,0.839124366641045
1033,0.862784594297409
1036,0.83853654563427
1037,0.84260618686676
1042,0.845618888735771
1043,0.916474528610706
1044,0.597794234752655
1048,0.861288189888
1052,0.943726874887943
1053,0.844468653202057
1061,0.952626671642065
1072,0.934400469064713
1077,0.287028849124908
1081,0.831020399928093
1082,0.665216088294983
1085,0.801602348685265
1087,0.975224040448666
1095,0.945864301174879
1096,0.79543225467205
1097,0.821598440408707
1098,0.97175451554358
1099,0.838544115424156
1115,0.563210189342499
1117,0.501021802425385
1120,0.916375994682312
1122,0.900649063289165
1132,0.825123608112335
1139,0.937154293060303
1142,0.78335665166378
1149,0.896851114928722
1151,0.905497394502163
1157,0.827241852879524
1160,0.692611813545227
1162,0.945834811776876
1166,0.840124860405922
1169,0.778502508997917
1174,0.897607021033764
1178,0.935899488627911
1180,0.9370486587286
1182,0.6887546479702
1189,0.884606383740902
1190,0.851728662848473
1196,0.406002104282379
1198,0.463407456874847
1199,0.8758380189538
1204,0.91192489862442
1205,0.460785686969757
1208,0.706984311342239
1209,0.656256258487701
1210,0.877486802637577
1212,0.935352265834808
1214,0.725023567676544
1215,0.818094000220299
1222,0.764210283756256
1227,0.873724415898323
1228,0.7139493227005
1236,0.923746913671494
1237,0.732423216104507
1238,0.862358763813972
1243,0.90521963685751
1244,0.890993274748325
1245,0.801097646355629
1251,0.840085402131081
1253,0.802113220095634
1259,0.920222453773022
1260,0.729316204786301
1264,0.878163740038872
1266,0.686106115579605
1276,0.868922591209412
1285,0.62310853600502
1287,0.951342042535543
1292,0.875835545361042
1299,0.95630119740963
1306,0.753952860832214
1312,0.978228224441409
1314,0.914291501045227
1315,0.890930436551571
1316,0.708558768033981
1318,0.794082894921303
1326,0.793517410755157
1330,0.669966876506805
1343,0.827511429786682
1344,0.763525485992432
1346,0.639981299638748
1347,0.904661625623703
1350,0.670136123895645
1354,0.791971296072006
1357,0.635324686765671
1360,0.890694350004196
1362,0.673046410083771
1365,0.723645627498627
1366,0.531236559152603
1367,0.93315627425909
1372,0.88344993442297
1374,0.584926337003708
1375,0.527450829744339
1377,0.944588966667652
1378,0.861602738499641
1381,0.924066059291363
1382,0.491387188434601
1394,0.773099228739738
1395,0.948815289884806
1402,0.882078021764755
1408,0.868893817067146
1409,0.892623759806156
1414,0.914787799119949
1420,0.973161546513438
1425,0.953136451542377
1426,0.671992093324661
1433,0.900731801986694
1435,0.970636809244752
1437,0.773046940565109
1450,0.596590131521225
1457,0.886509262025356
1458,0.821622207760811
1462,0.88197186589241
1463,0.619346529245377
1465,0.904483288526535
1468,0.869495153427124
1473,0.84267170727253
1482,0.900756940245628
1486,0.951999891549349
1488,0.261127293109894
1489,0.63617616891861
1496,0.850270062685013
1497,0.934089511632919
1501,0.959388915449381
1507,0.925412207841873
1516,0.916486173868179
1519,0.949521668255329
1528,0.930079899728298
1534,0.788880094885826
1536,0.485378503799438
1540,0.8040511906147
1541,0.690892040729523
1547,0.6620072722435
1550,0.595447152853012
1561,0.890677958726883
1562,0.813845366239548
1568,0.922293573617935
1573,0.849425107240677
1574,0.623244076967239
1577,0.804251819849014
1583,0.813801810145378
1584,0.877047188580036
1589,0.8891641497612
1591,0.951942551881075
1598,0.710295677185059
1604,0.612679213285446
1608,0.78401780128479
1611,0.48902839422226
1612,0.911604024469852
1623,0.746741622686386
1624,0.941423162817955
1631,0.946473963558674
1658,0.860672175884247
1659,0.370608925819397
1668,0.931453116238117
1669,0.761818140745163
1671,0.882793433964252
1674,0.714796602725983
1680,0.363154947757721
1681,0.580304354429245
1682,0.825206130743027
1688,0.900996282696724
1690,0.821997448801994
1698,0.881413042545319
1699,0.928227417171001
1707,0.691879689693451
1710,0.703951627016068
1711,0.514556586742401
1721,0.941625859588385
1725,0.705419510602951
1731,0.897840082645416
1737,0.85395947098732
1742,0.911421068012714
1749,0.515233546495438
1750,0.692130625247955
1752,0.965276788920164
1760,0.860176026821136
1764,0.869764521718025
1770,0.991788532584906
1773,0.944022446870804
1776,0.932172335684299
1781,0.764614880084991
1785,0.87714359164238
1786,0.920663766562939
1788,0.741597771644592
1794,0.886353820562363
1795,0.950793106108904
1797,0.758075445890427
1798,0.83740322291851
1803,0.72773751616478
1804,0.766667127609253
1809,0.953238528221846
1824,0.841316491365433
1831,0.652498006820679
1833,0.796372711658478
1834,0.671396136283875
1835,0.833243280649185
1836,0.914635896682739
1838,0.545711100101471
1840,0.806571155786514
1841,0.862179577350616
1842,0.789084821939468
1845,0.927241414785385
1853,0.817445039749146
1854,0.935658767819405
1855,0.689728647470474
1858,0.968114070594311
1859,0.873454630374908
1862,0.823928415775299
1863,0.729624301195145
1866,0.828695133328438
1872,0.916143395006657
1876,0.895127363502979
1882,0.737436324357986
1885,0.87354351580143
1889,0.765107229351997
1910,0.915665529668331
1914,0.966421227902174
1923,0.848926857113838
1926,0.492039859294891
1929,0.948073629289865
1933,0.600511163473129
1938,0.954335365444422
1944,0.94116748124361
1946,0.813529506325722
1958,0.929482579231262
1961,0.978173520416021
1963,0.881112523376942
1966,0.571788996458054
1970,0.859644964337349
1971,0.442279815673828
1972,0.80097334086895
1975,0.737354129552841
1976,0.927343457937241
1978,0.749147474765778
1980,0.834278047084808
1982,0.821476876735687
1985,0.961602583527565
1989,0.923087604343891
1993,0.944866921752691
1994,0.675163090229034
1995,0.435642540454865
1996,0.936138071119785
1997,0.710732161998749
1998,0.54573866724968
2002,0.831052884459496
2003,0.871104553341866
2011,0.738010764122009
2020,0.830511122941971
2022,0.621600300073624
2031,0.888851881027222
2032,0.882216803729534
2033,0.941234577447176
2045,0.858801007270813
2048,0.727471709251404
2052,0.893172077834606
2053,0.816651314496994
2057,0.59526601433754
2058,0.599275261163712
2063,0.807136431336403
2095,0.898031868040562
2096,0.660372078418732
2112,0.755830079317093
2119,0.863760948181152
2120,0.968647625297308
2122,0.813094824552536
2130,0.95085346326232
2134,0.836037710309029
2139,0.857070133090019
2142,0.805883556604385
2144,0.835665285587311
2147,0.465403616428375
2148,0.942857570946217
2152,0.64680153131485
2158,0.873027667403221
2159,0.40929788351059
2162,0.825553625822067
2163,0.76537974178791
2166,0.9633554443717
2170,0.838105842471123
2171,0.819027706980705
2172,0.499460101127625
2174,0.616594880819321
2177,0.893188737332821
2201,0.83618588745594
2203,0.520540714263916
2206,0.644552916288376
2208,0.899512484669685
2209,0.613151729106903
2218,0.921416193246841
2224,0.95428641140461
2229,0.91956303268671
2231,0.883422747254372
2232,0.948053233325481
2236,0.858915314078331
2242,0.937799345701933
2245,0.938892293721437
2252,0.761352241039276
2254,0.860123947262764
2256,0.715687304735184
2260,0.851274833083153
2262,0.89889632165432
2263,0.857841789722443
2264,0.706720769405365
2267,0.951102808117867
2268,0.870112523436546
2270,0.707115590572357
2272,0.977727524936199
2273,0.871173679828644
2274,0.473269462585449
2278,0.922618441283703
2279,0.777015000581741
2282,0.810662820935249
2285,0.934925384819508
2288,0.802997872233391
2289,0.792602196335793
2294,0.86778923869133
2301,0.68722128868103
2303,0.812265068292618
2305,0.919818304479122
2306,0.925763629376888
2327,0.966876596212387
2333,0.765036627650261
2336,0.764821082353592
2338,0.886926159262657
2339,0.893528528511524
2340,0.903822191059589
2346,0.831566780805588
2348,0.842516794800758
2349,0.959365714341402
2352,0.90856096893549
2357,0.924111865460873
2371,0.931574262678623
2374,0.737026780843735
2376,0.859336763620377
2379,0.163929104804993
2388,0.787067130208015
2390,0.866475626826286
2396,0.950459528714418
2402,0.838302373886108
2403,0.669469922780991
2405,0.71198046207428
2412,0.702820241451263
2413,0.724600732326508
2415,0.727342277765274
2428,0.865344166755676
2431,0.752329722046852
2451,0.687151700258255
2455,0.715068399906158
2456,0.907823599874973
2470,0.841120168566704
2471,0.544594168663025
2473,0.887475714087486
2481,0.738678634166718
2485,0.783868417143822
2487,0.868564337491989
2488,0.970276802778244
2492,0.648152649402618
2505,0.767686918377876
2514,0.860708490014076
2517,0.853206500411034
2521,0.748689085245132
2523,0.891788400709629
2525,0.843361288309097
2527,0.560487747192383
2528,0.956475332379341
2532,0.645536005496979
2533,0.877582661807537
2535,0.83832286298275
2542,0.815681293606758
2547,0.914465397596359
2549,0.870136514306068
2555,0.894737377762794
2560,0.961479660123587
2584,0.894566193223
2586,0.688115566968918
2594,0.900069758296013
2595,0.742666095495224
2605,0.898993521928787
2606,0.879353851079941
2607,0.711690574884415
2609,0.696695953607559
2610,0.599060207605362
2611,0.74999538064003
2614,0.949932016432285
2622,0.915604718029499
2628,0.86731918156147
2629,0.825742870569229
2636,0.933729313313961
2637,0.858379602432251
2640,0.795870870351791
2645,0.921289563179016
2647,0.886517636477947
2649,0.896458759903908
2652,0.836821660399437
2655,0.654218286275864
2656,0.771738663315773
2662,0.367471873760223
2666,0.832979410886765
2667,0.921600930392742
2680,0.688561499118805
2684,0.953884474933147
2696,0.821004435420036
2700,0.904244691133499
2701,0.88067489862442
2706,0.711096882820129
2710,0.851414531469345
2713,0.529748469591141
2717,0.852696791291237
2720,0.88265535980463
2722,0.967537019401789
2723,0.835741922259331
2726,0.899425618350506
2732,0.958296418190002
2746,0.688070863485336
2757,0.965639658272266
2758,0.94182975590229
2762,0.740891367197037
2765,0.873484790325165
2770,0.756338283419609
2771,0.925998583436012
2784,0.958034761250019
2785,0.645994573831558
2789,0.357326209545135
2799,0.904415503144264
2800,0.810970202088356
2810,0.91194161772728
2814,0.891610644757748
2816,0.730668663978577
2820,0.716079980134964
2824,0.867732986807823
2830,0.819018453359604
2832,0.329297184944153
2833,0.925859853625298
2834,0.689320117235184
2839,0.963848877698183
2840,0.689332365989685
2842,0.922093398869038
2846,0.839328721165657
2865,0.477214217185974
2868,0.919763512909412
2876,0.900695949792862
2880,0.812839046120644
2885,0.71619912981987
2886,0.906197652220726
2893,0.851579055190086
2895,0.71129959821701
2898,0.872352913022041
2903,0.921346165239811
2904,0.728218466043472
2917,0.81461963057518
2919,0.930241070687771
2921,0.958628568798304
2922,0.770947456359863
2931,0.483170092105865
2932,0.872198179364204
2934,0.762487038969994
2937,0.970337614417076
2940,0.960395898669958
2941,0.926302693784237
2944,0.943711116909981
2946,0.643610417842865
2949,0.969275292009115
2951,0.921267181634903
2958,0.869507431983948
2959,0.428539454936981
2961,0.809437915682793
2964,0.335839211940765
2966,0.675076574087143
2968,0.866671398282051
2975,0.952648781239986
2978,0.750307068228722
2986,0.964722216129303
2987,0.680634766817093
2989,0.886549465358257
2993,0.633858680725098
2997,0.80014979839325
2999,0.632334321737289
3016,0.687720954418182
3017,0.615986943244934
3019,0.944788511842489
3024,0.886337883770466
3026,0.914363235235214
3042,0.955295450985432
3043,0.852671504020691
3052,0.813740685582161
3055,0.820611461997032
3058,0.868829071521759
3060,0.958360135555267
3070,0.639936208724976
3073,0.481364846229553
3079,0.957563690841198
3080,0.890419088304043
3081,0.479895710945129
3083,0.768126457929611
3087,0.912764824926853
3089,0.922091513872147
3090,0.549549847841263
3093,0.716587901115417
3095,0.681683778762817
3097,0.94910304620862
3101,0.850618049502373
3104,0.75833797454834
3105,0.865958139300346
3106,0.816829815506935
3115,0.896000921726227
3124,0.94492544606328
3125,0.904644757509232
3127,0.547469288110733
3140,0.823542103171349
3145,0.864275857806206
3146,0.86875419318676
3149,0.634715706110001
3150,0.910438999533653
3152,0.626920104026794
3165,0.925096333026886
3173,0.676604449748993
3180,0.84514345228672
3183,0.801424011588097
3188,0.905128225684166
3189,0.904875628650188
3194,0.817172363400459
3209,0.723582595586777
3210,0.886088661849499
3214,0.69760325551033
3217,0.737076878547668
3219,0.863052725791931
3226,0.829652488231659
3228,0.779655799269676
3229,0.762386754155159
3238,0.846801802515984
3243,0.965044111013412
3245,0.872713208198547
3249,0.911471948027611
3250,0.465143263339996
3256,0.886320397257805
3260,0.82922026515007
3261,0.725171148777008
3267,0.723178207874298
3273,0.93548434227705
3274,0.384884536266327
3275,0.965365596115589
3285,0.844532296061516
3291,0.834343820810318
3295,0.969939978793263
3299,0.508356511592865
3300,0.800563111901283
3305,0.873266622424126
3306,0.77694071829319
3313,0.797642201185226
3314,0.706450879573822
3315,0.949002973735332
3319,0.88181608915329
3321,0.760940968990326
3324,0.791614592075348
3327,0.864902257919312
3328,0.85131910443306
3332,0.722009688615799
3335,0.723464518785477
3336,0.757564157247543
3338,0.883961021900177
3339,0.853169709444046
3343,0.937882792204618
3345,0.836171731352806
3347,0.748661726713181
3351,0.906833291053772
3353,0.945367649197578
3358,0.9497180134058
3362,0.664468586444855
3365,0.844894528388977
3367,0.579205632209778
3371,0.886480182409286
3372,0.894844397902489
3377,0.850709050893784
3379,0.943835534155369
3380,0.731922179460526
3382,0.957907676696777
3387,0.970774069428444
3388,0.682808101177216
3389,0.841748967766762
3394,0.794394537806511
3397,0.902430154383183
3399,0.534623652696609
3400,0.814778178930283
3406,0.732272267341614
3411,0.881873846054077
3412,0.788008689880371
3413,0.838827133178711
3416,0.908996485173702
3417,0.914004243910313
3418,0.950422987341881
3419,0.291724562644958
3423,0.90484881401062
3424,0.75434935092926
3428,0.674498170614243
3429,0.700260549783707
3430,0.698063939809799
3433,0.808837503194809
3437,0.959291130304337
3439,0.909635826945305
3441,0.840742170810699
3447,0.826546177268028
3448,0.743819117546082
3451,0.570585012435913
3458,0.932302728295326
3459,0.862642496824265
3462,0.619154721498489
3466,0.95784280821681
3470,0.744202584028244
3477,0.932280607521534
3479,0.924252204596996
3481,0.808613687753677
3490,0.913241192698479
3491,0.538705199956894
3495,0.797466963529587
3504,0.420522630214691
3512,0.36067008972168
3513,0.866830229759216
3523,0.575468868017197
3526,0.819194123148918
3530,0.832977697253227
3535,0.729368895292282
3536,0.414941549301147
3543,0.743848979473114
3547,0.850117027759552
3549,0.85912099480629
3560,0.699973553419113
3564,0.881116949021816
3567,0.874888151884079
3574,0.992623843252659
3585,0.949810307472944
3589,0.86766254901886
3597,0.914660111069679
3600,0.756173014640808
3605,0.984397366642952
3607,0.959316100925207
3611,0.902993261814117
3612,0.777236923575401
3613,0.791099861264229
3622,0.817664936184883
3623,0.721045941114426
3639,0.915142074227333
3642,0.712437689304352
3644,0.449246227741241
3646,0.935907058417797
3648,0.955002475529909
3651,0.835282504558563
3655,0.783249467611313
3661,0.903459899127483
3662,0.842838734388351
3663,0.808590665459633
3666,0.545191407203674
3667,0.696432143449783
3669,0.694522976875305
3677,0.786082431674004
3685,0.903725072741508
3689,0.975222004577518
3690,0.691365212202072
3697,0.755932524800301
3700,0.893902681767941
3704,0.270612895488739
3711,0.837400913238525
3715,0.94510130956769
3716,0.71288526058197
3723,0.886745162308216
3727,0.930812060832977
3728,0.946200855076313
3730,0.944527912884951
3734,0.862285897135735
3738,0.893329039216042
3741,0.888684973120689
3742,0.823674917221069
3744,0.749667078256607
3749,0.955572921782732
3750,0.618385523557663
3751,0.806456878781319
3752,0.848422318696976
3753,0.952373020350933
3754,0.927819438278675
3755,0.952457394450903
3757,0.785137683153152
3769,0.930436037480831
3772,0.729197382926941
3777,0.872592255473137
3780,0.702171206474304
3785,0.909016206860542
3787,0.741769015789032
3789,0.604170799255371
3791,0.841932103037834
3793,0.807060107588768
3795,0.95763748884201
3803,0.970399230718613
3804,0.793582528829575
3806,0.92750871181488
3807,0.932441785931587
3826,0.673788219690323
3829,0.747142106294632
3832,0.782044962048531
3837,0.952472604811192
3850,0.965121679008007
3852,0.537531584501266
3857,0.958534009754658
3858,0.690636575222015
3876,0.603754431009293
3882,0.892514280974865
3886,0.89113961160183
3888,0.915965154767036
3891,0.938259735703468
3893,0.782344937324524
3906,0.95371001586318
3910,0.443661034107208
3913,0.831175222992897
3919,0.838189601898193
3922,0.880024559795856
3938,0.937475398182869
3939,0.973916916176677
3943,0.873495697975159
3944,0.851294562220573
3945,0.86071015894413
3952,0.885694280266762
3956,0.26517242193222
3961,0.888147003948689
3965,0.92065304517746
3983,0.800988763570786
3988,0.941744055598974
3990,0.799188926815987
3998,0.84235030412674
4003,0.803879231214523
4004,0.747517645359039
4012,0.872895359992981
4024,0.964350212365389
4025,0.932181090116501
4026,0.756910786032677
4032,0.943638060241938
4034,0.53323495388031
4040,0.856300726532936
4042,0.829821407794952
4044,0.853296771645546
4048,0.883785463869572
4053,0.524900048971176
4055,0.770387247204781
4059,0.792147651314735
4063,0.854458630084991
4066,0.877986833453178
4067,0.926488146185875
4068,0.325287640094757
4071,0.85981810092926
4074,0.512168377637863
4075,0.937817856669426
4081,0.705180048942566
4083,0.705249160528183
4086,0.876777529716492
4089,0.88923142105341
4095,0.782659471035004
4100,0.64496374130249
4105,0.945997968316078
4108,0.894105404615402
4110,0.597116231918335
4112,0.8281170129776
4113,0.928498171269894
4118,0.812278375029564
4119,0.946442369371653
4120,0.947461999952793
4123,0.913072764873505
4126,0.934043921530247
4132,0.799154505133629
4134,0.914875224232674
4136,0.758976712822914
4137,0.704300403594971
4141,0.48770272731781
4144,0.952819027006626
4145,0.866971805691719
4147,0.884796656668186
4154,0.889656208455563
4160,0.850272282958031
4166,0.706940859556198
4169,0.825636312365532
4171,0.442945837974548
4172,0.88412643969059
4174,0.966817490756512
4175,0.484969437122345
4178,0.863322630524635
4179,0.598200023174286
4182,0.932481430470943
4183,0.430455446243286
4187,0.911690264940262
4188,0.777061969041824
4189,0.585785686969757
4192,0.722111612558365
4195,0.904514238238335
4197,0.93887809291482
4198,0.595840841531754
4201,0.873409807682037
4206,0.709564685821533
4208,0.96181957796216
4212,0.926518626511097
4219,0.886375397443771
4228,0.669813275337219
4232,0.587953299283981
4236,0.802869245409966
4238,0.909538790583611
4244,0.941452264785767
4248,0.683105200529099
4251,0.790198355913162
4252,0.897240377962589
4254,0.482021808624268
4263,0.880483388900757
4266,0.828697681427002
4267,0.915632791817188
4270,0.701051652431488
4275,0.835462629795074
4278,0.284986615180969
4281,0.57418292760849
4284,0.929225124418736
4285,0.841731876134872
4288,0.861924201250076
4289,0.66365659236908
4298,0.845409780740738
4310,0.864228010177612
4313,0.73371946811676
4314,0.399972975254059
4315,0.570392549037933
4325,0.855525761842728
4327,0.842366605997086
4331,0.762670576572418
4338,0.850876227021217
4342,0.866082891821861
4348,0.904714018106461
4350,0.975703360512853
4351,0.869663313031197
4352,0.920635417103767
4354,0.852751836180687
4360,0.766980722546577
4363,0.805427521467209
4366,0.879014611244202
4368,0.781599566340446
4375,0.868758112192154
4377,0.963421620428562
4380,0.911467403173447
4389,0.627555310726166
4393,0.762666657567024
4398,0.320116758346558
4399,0.866970717906952
4406,0.78471328318119
4410,0.940977621823549
4413,0.879660978913307
4420,0.882225163280964
4432,0.67372927069664
4439,0.880046956241131
4441,0.614461869001389
4445,0.944314029067755
4446,0.840064913034439
4448,0.656725913286209
4449,0.656416565179825
4457,0.852119743824005
4459,0.938216526061296
4462,0.944261081516743
4466,0.910131223499775
4470,0.77265402674675
4471,0.762588441371918
4472,0.894564531743526
4474,0.764438942074776
4479,0.798240557312965
4486,0.700350493192673
4487,0.935235001146793
4491,0.50296339392662
4494,0.843509837985039
4497,0.906004928052425
4502,0.909247122704983
4506,0.242136359214783
4507,0.816895812749863
4512,0.878430314362049
4514,0.976356346160173
4515,0.847407981753349
4516,0.546657800674438
4519,0.727534115314484
4525,0.793297901749611
4526,0.647581487894058
4527,0.707288712263107
4529,0.458420753479004
4531,0.985009505413473
4532,0.746603220701218
4538,0.7192243039608
4544,0.883925259113312
4551,0.760669708251953
4556,0.822374656796455
4558,0.671682834625244
4559,0.836192756891251
4561,0.91679323464632
4563,0.713579177856445
4569,0.891616575419903
4571,0.894671276211739
4572,0.737009078264236
4584,0.749148696660995
4585,0.911511108279228
4591,0.910410143435001
4592,0.614575892686844
4595,0.976101504638791
4603,0.95185112580657
4608,0.702703267335892
4609,0.757359161973
4610,0.31645005941391
4614,0.927510030567646
4621,0.718519479036331
4623,0.943366840481758
4625,0.785219550132751
4630,0.944605324417353
4631,0.577571868896484
4632,0.840958848595619
4634,0.891141898930073
4638,0.653935879468918
4642,0.794257923960686
4643,0.667553752660751
4645,0.945500835776329
4650,0.743265688419342
4655,0.76754492521286
4658,0.682111114263535
4663,0.558654487133026
4665,0.780053481459618
4669,0.602866500616074
4670,0.564800888299942
4674,0.838109731674194
4689,0.828999727964401
4690,0.881260022521019
4693,0.935533553361893
4696,0.833422169089317
4706,0.84479708969593
4722,0.614468038082123
4724,0.934844136238098
4725,0.873149424791336
4727,0.96423751860857
4730,0.924925491213799
4736,0.87054654955864
4744,0.911619089543819
4747,0.491572141647339
4756,0.959714528173208
4758,0.499258279800415
4764,0.969857865944505
4766,0.956993285566568
4771,0.802249237895012
4783,0.724843949079514
4784,0.944532532244921
4786,0.857593148946762
4788,0.837605342268944
4814,0.734925210475922
4815,0.877508014440536
4819,0.750533074140549
4820,0.577272325754166
4821,0.950135461986065
4822,0.527031719684601
4823,0.416847109794617
4824,0.74362987279892
4828,0.983978498727083
4840,0.886553056538105
4842,0.750061318278313
4854,0.879452727735043
4860,0.915937766432762
4861,0.876872435212135
4872,0.918430529534817
4874,0.59678915143013
4884,0.719864428043365
4885,0.848712354898453
4888,0.810888588428497
4893,0.822730422019958
4896,0.82112343609333
4900,0.817324414849281
4914,0.793984949588776
4919,0.940840993076563
4921,0.856940239667892
4925,0.947337325662374
4926,0.855813518166542
4927,0.525238484144211
4928,0.693744987249374
4930,0.963619325309992
4933,0.976960938423872
4937,0.745986670255661
4941,0.855000913143158
4944,0.815181106328964
4946,0.978141525760293
4948,0.775542497634888
4961,0.748646348714828
4962,0.940332073718309
4965,0.916347250342369
4971,0.886593379080296
4975,0.464032649993896
4976,0.72102278470993
4980,0.900762140750885
4981,0.675157010555267
4983,0.571078062057495
4990,0.459733247756958
4993,0.893367037177086
5006,0.922069452702999
5012,0.947491101920605
5019,0.937808178365231
5023,0.928780697286129
5027,0.849382489919662
5042,0.906097427010536
5043,0.73480013012886
5049,0.927134491503239
5051,0.882824882864952
5055,0.915246993303299
5060,0.893346831202507
5065,0.889852255582809
5066,0.921757593750954
5072,0.701201587915421
5079,0.913664132356644
5084,0.862619444727898
5086,0.855855017900467
5089,0.869157627224922
5092,0.621547251939774
5102,0.763129815459251
5107,0.852177903056145
5109,0.568583965301514
5115,0.878787092864513
5120,0.947710786014795
5128,0.60801687836647
5135,0.742861956357956
5137,0.555971056222916
5138,0.9396304897964
5140,0.643397837877274
5147,0.925835140049458
5154,0.716988056898117
5159,0.835424482822418
5160,0.793438464403152
5161,0.894304402172565
5168,0.889707714319229
5170,0.456501185894012
